num,name,poke_type,attacks,hp,attack,defense,max_cp,max_buddy_cp,region,type1,type2,boost1,boost2,boost
230,Kingdra, water  dragon ," Waterfall, Dragon Breath, Hydro Pump, Blizzard, Outrage, Octazooka,",181.0,194.0,194.0,2986,3022,Johto,water,dragon,rain,windy,rain windy
231,Phanpy, ground ," Tackle, Rock Smash, Bulldoze, Rock Slide, Body Slam,",207.0,107.0,98.0,1364,1380,Johto,ground,,sunny/clear,,sunny/clear 
232,Donphan, ground ," Tackle, Counter, Mud Slap, Charm, Earthquake, Heavy Slam, Play Rough, Body Slam,",207.0,214.0,185.0,3407,3447,Johto,ground,,sunny/clear,,sunny/clear 
233,Porygon2, normal ," Hidden Power, Charge Beam, Lock On, Solar Beam, Hyper Beam, Zap Cannon, Tri Attack,",198.0,198.0,180.0,3065,3101,Johto,normal,,partly cloudy,,partly cloudy 
234,Stantler, normal ," Tackle, Zen Headbutt, Stomp, Wild Charge, Megahorn,",177.0,192.0,131.0,2447,2476,Johto,normal,,partly cloudy,,partly cloudy 
235,Smeargle, normal ," Acid, Air Slash, Astonish, Bite, Bubble, Bug Bite, Bullet Punch, Bullet Seed, Charge Beam, Charm, Confusion, Counter, Cut, Dragon Breath, Dragon Tail, Ember, Extrasensory, Feint Attack, Fire Fang, Fire Spin, Frost Breath, Fury Cutter, Gust, Hex, Hidden Power, Ice Fang, Ice Shard, Incinerate, Infestation, Iron Tail, Karate Chop, Lick, Lock On, Low Kick, Metal Claw, Mud Shot, Mud Slap, Peck, Poison Jab, Poison Sting, Pound, Powder Snow, Present, Psycho Cut, Quick Attack, Razor Leaf, Rock Smash, Rock Throw, Scratch, Shadow Claw, Snarl, Spark, Splash, Steel Wing, Struggle Bug, Sucker Punch, Tackle, Take Down, Thunder Fang, Thunder Shock, Vine Whip, Volt Switch, Water Gun, Waterfall, Wing Attack, Yawn, Zen Headbutt, Acid Spray, Aerial Ace, Aeroblast, Air Cutter, Ancient Power, Aqua Jet, Aqua Tail, Aura Sphere, Aurora Beam, Avalanche, Blast Burn, Blaze Kick, Blizzard, Body Slam, Bone Club, Brave Bird, Brick Break, Brine, Bubble Beam, Bug Buzz, Bulldoze, Close Combat, Crabhammer, Cross Chop, Cross Poison, Crunch, Dark Pulse, Dazzling Gleam, Dig, Disarming Voice, Discharge, Doom Desire, Draco Meteor, Dragon Claw, Dragon Pulse, Draining Kiss, Drill Peck, Drill Run, Dynamic Punch, Earth Power, Earthquake, Energy Ball, Fell Stinger, Fire Blast, Fire Punch, Flame Burst, Flame Charge, Flame Wheel, Flamethrower, Flash Cannon, Flying Press, Focus Blast, Foul Play, Frenzy Plant, Future Sight, Giga Impact, Grass Knot, Gunk Shot, Gyro Ball, Heat Wave, Heavy Slam, Horn Attack, Hurricane, Hydro Cannon, Hydro Pump, Hyper Beam, Hyper Fang, Ice Beam, Ice Punch, Icy Wind, Iron Head, Last Resort, Leaf Blade, Leaf Tornado, Leech Life, Low Sweep, Lunge, Magnet Bomb, Megahorn, Meteor Mash, Mirror Coat, Mirror Shot, Moonblast, Mud Bomb, Muddy Water, Night Shade, Night Slash, Octazooka, Ominous Wind, Outrage, Overheat, Payback, Petal Blizzard, Play Rough, Poison Fang, Power Gem, Power-Up Punch, Power Whip, Psybeam, Psychic, Psycho Boost, Psyshock, Psystrike, Rock Blast, Rock Slide, Rock Tomb, Rock Wrecker, Sacred Sword, Sand Tomb, Scald, Seed Bomb, Shadow Ball, Shadow Bone, Shadow Punch, Shadow Sneak, Signal Beam, Silver Wind, Skull Bash, Sky Attack, Sludge, Sludge Bomb, Sludge Wave, Solar Beam, Stomp, Stone Edge, Struggle, Submission, Superpower, Surf, Swift, Synchronoise, Techno Blast, Techno Blast Electric, Techno Blast Fire, Techno Blast Ice, Techno Blast Water, Thunder, Thunder Punch, Thunderbolt, Tri Attack, Twister, V-create, Vice Grip, Water Pulse, Weather Ball Fire, Weather Ball Ice, Weather Ball Rock, Weather Ball Water, Wild Charge, Wrap, X-Scissor, Zap Cannon,",146.0,40.0,83.0,487,493,Johto,normal,,partly cloudy,,partly cloudy 
236,Tyrogue, fighting ," Rock Smash, Tackle, Brick Break, Rock Slide, Low Sweep,",111.0,64.0,64.0,556,563,Johto,fighting,,cloudy,,cloudy 
237,Hitmontop, fighting ," Rock Smash, Counter, Close Combat, Gyro Ball, Stone Edge,",137.0,173.0,207.0,2438,2467,Johto,fighting,,cloudy,,cloudy 
238,Smoochum, ice  psychic ," Powder Snow, Pound, Ice Beam, Ice Punch, Psyshock,",128.0,153.0,91.0,1460,1477,Johto,ice,psychic,snow,windy,snow windy
239,Elekid, electric ," Thunder Shock, Low Kick, Thunder Punch, Brick Break, Discharge,",128.0,135.0,101.0,1364,1380,Johto,electric,,rain,,rain 
240,Magby, fire ," Ember, Karate Chop, Brick Break, Fire Punch, Flame Burst,",128.0,151.0,99.0,1496,1514,Johto,fire,,sunny/clear,,sunny/clear 
241,Miltank, normal ," Tackle, Zen Headbutt, Stomp, Body Slam, Gyro Ball, Thunderbolt, Ice Beam,",216.0,157.0,193.0,2662,2693,Johto,normal,,partly cloudy,,partly cloudy 
242,Blissey, normal ," Pound, Zen Headbutt, Psychic, Hyper Beam, Dazzling Gleam,",496.0,129.0,169.0,3117,3155,Johto,normal,,partly cloudy,,partly cloudy 
243,Raikou, electric ," Thunder Shock, Volt Switch, Thunder, Thunderbolt, Wild Charge, Shadow Ball,",207.0,241.0,195.0,3902,3949,Johto,electric,,rain,,rain 
244,Entei, fire ," Fire Spin, Fire Fang, Flamethrower, Fire Blast, Overheat, Iron Head, Flame Charge,",251.0,235.0,171.0,3926,3973,Johto,fire,,sunny/clear,,sunny/clear 
245,Suicune, water ," Extrasensory, Snarl, Ice Fang, Hydro Pump, Bubble Beam, Water Pulse, Ice Beam,",225.0,180.0,235.0,3372,3412,Johto,water,,rain,,rain 
246,Larvitar, rock  ground ," Bite, Rock Smash, Stomp, Crunch, Ancient Power,",137.0,115.0,93.0,1176,1190,Johto,rock,ground,partly cloudy,sunny/clear,partly cloudy sunny/clear
247,Pupitar, rock  ground ," Bite, Rock Smash, Dig, Crunch, Ancient Power,",172.0,155.0,133.0,1997,2020,Johto,rock,ground,partly cloudy,sunny/clear,partly cloudy sunny/clear
248,Tyranitar, rock  dark ," Bite, Iron Tail, Fire Blast, Crunch, Stone Edge,",225.0,251.0,207.0,4335,4387,Johto,rock,dark,partly cloudy,fog,partly cloudy fog
248,Mega Tyranitar, rock  dark ," Bite, Iron Tail, Fire Blast, Crunch, Stone Edge,",225.0,309.0,276.0,6046,6118,Johto,rock,dark,partly cloudy,fog,partly cloudy fog
249,Lugia, psychic  flying ," Extrasensory, Dragon Tail, Sky Attack, Hydro Pump, Future Sight,",235.0,193.0,310.0,4186,4236,Johto,psychic,flying,windy,windy,windy windy
250,Ho-Oh, fire  flying ," Extrasensory, Steel Wing, Hidden Power, Incinerate, Brave Bird, Fire Blast, Solar Beam,",214.0,239.0,244.0,4367,4419,Johto,fire,flying,sunny/clear,windy,sunny/clear windy
251,Celebi, psychic  grass ," Confusion, Charge Beam, Hyper Beam, Psychic, Dazzling Gleam, Seed Bomb, Leaf Storm,",225.0,210.0,210.0,3691,3735,Johto,psychic,grass,windy,sunny/clear,windy sunny/clear
252,Treecko, grass ," Pound, Bullet Seed, Energy Ball, Aerial Ace, Grass Knot,",120.0,124.0,94.0,1190,1204,Hoenn,grass,,sunny/clear,,sunny/clear 
253,Grovyle, grass ," Quick Attack, Bullet Seed, Leaf Blade, Aerial Ace, Grass Knot,",137.0,172.0,120.0,1891,1914,Hoenn,grass,,sunny/clear,,sunny/clear 
254,Sceptile, grass ," Fury Cutter, Bullet Seed, Leaf Blade, Aerial Ace, Earthquake, Dragon Claw,",172.0,223.0,169.0,3117,3154,Hoenn,grass,,sunny/clear,,sunny/clear 
254,Mega Sceptile, grass  dragon ," Fury Cutter, Bullet Seed, Leaf Blade, Aerial Ace, Earthquake, Dragon Claw,",172.0,320.0,186.0,4585,4640,Hoenn,grass,dragon,sunny/clear,windy,sunny/clear windy
255,Torchic, fire ," Scratch, Ember, Flame Charge, Flamethrower, Rock Tomb,",128.0,130.0,87.0,1236,1251,Hoenn,fire,,sunny/clear,,sunny/clear 
256,Combusken, fire  fighting ," Peck, Ember, Flame Charge, Flamethrower, Rock Slide,",155.0,163.0,115.0,1868,1890,Hoenn,fire,fighting,sunny/clear,cloudy,sunny/clear cloudy
257,Mega Blaziken, fire  fighting ," Counter, Fire Spin, Focus Blast, Overheat, Brave Bird, Blaze Kick,",190.0,329.0,168.0,4704,4760,Hoenn,fire,fighting,sunny/clear,cloudy,sunny/clear cloudy
257,Blaziken, fire  fighting ," Counter, Fire Spin, Focus Blast, Overheat, Brave Bird, Blaze Kick,",190.0,240.0,141.0,3219,3258,Hoenn,fire,fighting,sunny/clear,cloudy,sunny/clear cloudy
258,Mudkip, water ," Tackle, Water Gun, Dig, Sludge, Stomp,",137.0,126.0,93.0,1275,1290,Hoenn,water,,rain,,rain 
259,Marshtomp, water  ground ," Mud Shot, Water Gun, Mud Bomb, Sludge, Surf,",172.0,156.0,133.0,2008,2032,Hoenn,water,ground,rain,sunny/clear,rain sunny/clear
260,Swampert, water  ground ," Mud Shot, Water Gun, Earthquake, Sludge Wave, Surf, Muddy Water,",225.0,208.0,175.0,3362,3402,Hoenn,water,ground,rain,sunny/clear,rain sunny/clear
260,Mega Swampert, water  ground ," Mud Shot, Water Gun, Earthquake, Sludge Wave, Surf, Muddy Water,",225.0,283.0,218.0,4975,5035,Hoenn,water,ground,rain,sunny/clear,rain sunny/clear
261,Poochyena, dark ," Tackle, Snarl, Crunch, Dig, Poison Fang,",111.0,96.0,61.0,766,776,Hoenn,dark,,fog,,fog 
262,Mightyena, dark ," Bite, Fire Fang, Thunder Fang, Ice Fang, Crunch, Play Rough, Poison Fang,",172.0,171.0,132.0,2177,2203,Hoenn,dark,,fog,,fog 
263,Zigzagoon, normal ," Tackle, Rock Smash, Dig, Grass Knot, Thunderbolt,",116.0,58.0,80.0,575,581,Hoenn,normal,,partly cloudy,,partly cloudy 
263,Zigzagoon (Galarian Form) , dark  normal ," Tackle, Take Down, Dig, Body Slam, Swift,",116.0,58.0,80.0,575,581,Hoenn,dark,normal,fog,partly cloudy,fog partly cloudy
263,Zigzagoon  (Galarian Form - GO Fest 2021) , dark  normal ," Tackle, Take Down, Dig, Body Slam, Swift,",116.0,58.0,80.0,575,581,Hoenn,dark,normal,fog,partly cloudy,fog partly cloudy
264,Linoone, normal ," Shadow Claw, Tackle, Dig, Grass Knot, Thunder,",186.0,142.0,128.0,1879,1901,Hoenn,normal,,partly cloudy,,partly cloudy 
264,Linoone (Galarian Form) , dark  normal ," Snarl, Lick, Dig, Body Slam, Grass Knot,",186.0,142.0,128.0,1879,1901,Hoenn,dark,normal,fog,partly cloudy,fog partly cloudy
265,Wurmple, bug ," Tackle, Bug Bite, Struggle,",128.0,75.0,59.0,653,661,Hoenn,bug,,rain,,rain 
266,Silcoon, bug ," Poison Sting, Bug Bite, Struggle,",137.0,60.0,77.0,626,633,Hoenn,bug,,rain,,rain 
267,Beautifly, bug  flying ," Struggle Bug, Infestation, Silver Wind, Air Cutter, Bug Buzz,",155.0,172.0,98.0,1830,1851,Hoenn,bug,flying,rain,windy,rain windy
268,Cascoon, bug ," Poison Sting, Bug Bite, Struggle,",137.0,60.0,77.0,626,633,Hoenn,bug,,rain,,rain 
269,Dustox, bug  poison ," Struggle Bug, Confusion, Silver Wind, Sludge Bomb, Bug Buzz,",155.0,98.0,162.0,1384,1400,Hoenn,bug,poison,rain,cloudy,rain cloudy
270,Lotad, water  grass ," Water Gun, Razor Leaf, Bubble Beam, Energy Ball,",120.0,71.0,77.0,676,684,Hoenn,water,grass,rain,sunny/clear,rain sunny/clear
271,Lombre, water  grass ," Bubble, Razor Leaf, Bubble Beam, Ice Beam, Grass Knot,",155.0,112.0,119.0,1353,1369,Hoenn,water,grass,rain,sunny/clear,rain sunny/clear
272,Ludicolo, water  grass ," Bubble, Razor Leaf, Hydro Pump, Blizzard, Solar Beam, Ice Beam, Energy Ball, Leaf Storm,",190.0,173.0,176.0,2626,2658,Hoenn,water,grass,rain,sunny/clear,rain sunny/clear
273,Seedot, grass ," Bullet Seed, Quick Attack, Energy Ball, Grass Knot, Foul Play,",120.0,71.0,77.0,676,684,Hoenn,grass,,sunny/clear,,sunny/clear 
274,Nuzleaf, grass  dark ," Razor Leaf, Feint Attack, Leaf Blade, Grass Knot, Foul Play,",172.0,134.0,78.0,1387,1404,Hoenn,grass,dark,sunny/clear,fog,sunny/clear fog
275,Shiftry, grass  dark ," Razor Leaf, Feint Attack, Snarl, Leaf Blade, Hurricane, Foul Play, Leaf Tornado,",207.0,200.0,121.0,2637,2669,Hoenn,grass,dark,sunny/clear,fog,sunny/clear fog
276,Taillow, normal  flying ," Peck, Quick Attack, Aerial Ace,",120.0,106.0,61.0,865,875,Hoenn,normal,flying,partly cloudy,windy,partly cloudy windy
277,Swellow, normal  flying ," Wing Attack, Steel Wing, Aerial Ace, Brave Bird, Sky Attack,",155.0,185.0,124.0,2170,2196,Hoenn,normal,flying,partly cloudy,windy,partly cloudy windy
278,Wingull, water  flying ," Water Gun, Quick Attack, Water Pulse, Air Cutter, Ice Beam,",120.0,106.0,61.0,865,875,Hoenn,water,flying,rain,windy,rain windy
279,Pelipper, water  flying ," Water Gun, Wing Attack, Hydro Pump, Hurricane, Blizzard, Weather Ball Water,",155.0,175.0,174.0,2404,2433,Hoenn,water,flying,rain,windy,rain windy
280,Ralts, psychic  fairy ," Confusion, Charge Beam, Psyshock, Disarming Voice, Shadow Sneak,",99.0,79.0,59.0,609,616,Hoenn,psychic,fairy,windy,cloudy,windy cloudy
281,Kirlia, psychic  fairy ," Confusion, Charge Beam, Psychic, Disarming Voice, Shadow Sneak,",116.0,117.0,90.0,1093,1106,Hoenn,psychic,fairy,windy,cloudy,windy cloudy
282,Gardevoir, psychic  fairy ," Confusion, Charge Beam, Charm, Psychic, Dazzling Gleam, Shadow Ball,",169.0,237.0,195.0,3497,3539,Hoenn,psychic,fairy,windy,cloudy,windy cloudy
282,Mega Gardevoir, psychic  fairy ," Confusion, Charge Beam, Charm, Psychic, Dazzling Gleam, Shadow Ball,",169.0,326.0,229.0,5101,5162,Hoenn,psychic,fairy,windy,cloudy,windy cloudy
283,Surskit, bug  water ," Bubble, Bug Bite, Aqua Jet, Bubble Beam, Signal Beam,",120.0,93.0,87.0,894,905,Hoenn,bug,water,rain,rain,rain rain
284,Masquerain, bug  flying ," Infestation, Air Slash, Air Cutter, Ominous Wind, Silver Wind, Bubble Beam, Lunge,",172.0,192.0,150.0,2567,2598,Hoenn,bug,flying,rain,windy,rain windy
285,Shroomish, grass ," Tackle, Bullet Seed, Seed Bomb, Grass Knot, Energy Ball,",155.0,74.0,110.0,916,926,Hoenn,grass,,sunny/clear,,sunny/clear 
286,Breloom, grass  fighting ," Counter, Bullet Seed, Dynamic Punch, Seed Bomb, Sludge Bomb,",155.0,241.0,144.0,2971,3007,Hoenn,grass,fighting,sunny/clear,cloudy,sunny/clear cloudy
287,Slakoth, normal ," Yawn, Body Slam, Night Slash, Brick Break,",155.0,104.0,92.0,1133,1146,Hoenn,normal,,partly cloudy,,partly cloudy 
288,Vigoroth, normal ," Scratch, Counter, Body Slam, Bulldoze, Brick Break,",190.0,159.0,145.0,2225,2251,Hoenn,normal,,partly cloudy,,partly cloudy 
289,Slaking, normal ," Yawn, Hyper Beam, Play Rough, Earthquake,",284.0,290.0,166.0,5010,5070,Hoenn,normal,,partly cloudy,,partly cloudy 
290,Nincada, bug  ground ," Scratch, Bug Bite, Night Slash, Bug Buzz, Aerial Ace,",104.0,80.0,126.0,868,879,Hoenn,bug,ground,rain,sunny/clear,rain sunny/clear
291,Ninjask, bug  flying ," Fury Cutter, Metal Claw, Shadow Ball, Bug Buzz, Aerial Ace,",156.0,199.0,112.0,2226,2253,Hoenn,bug,flying,rain,windy,rain windy
292,Shedinja, bug  ghost ," Bug Bite, Shadow Claw, Shadow Sneak, Aerial Ace, Dig,",1.0,153.0,73.0,445,450,Hoenn,bug,ghost,rain,fog,rain fog
293,Whismur, normal ," Pound, Astonish, Stomp, Disarming Voice, Flamethrower,",162.0,92.0,42.0,758,767,Hoenn,normal,,partly cloudy,,partly cloudy 
294,Loudred, normal ," Bite, Rock Smash, Stomp, Disarming Voice, Flamethrower,",197.0,134.0,81.0,1500,1518,Hoenn,normal,,partly cloudy,,partly cloudy 
295,Exploud, normal ," Bite, Astonish, Crunch, Disarming Voice, Fire Blast,",232.0,179.0,124.0,2538,2568,Hoenn,normal,,partly cloudy,,partly cloudy 
296,Makuhita, fighting ," Rock Smash, Tackle, Heavy Slam, Low Sweep, Cross Chop,",176.0,99.0,54.0,924,935,Hoenn,fighting,,cloudy,,cloudy 
297,Hariyama, fighting ," Counter, Bullet Punch, Heavy Slam, Close Combat, Dynamic Punch, Superpower,",302.0,209.0,114.0,3198,3236,Hoenn,fighting,,cloudy,,cloudy 
298,Azurill, normal  fairy ," Splash, Bubble, Bubble Beam, Ice Beam, Body Slam,",137.0,36.0,71.0,411,416,Hoenn,normal,fairy,partly cloudy,cloudy,partly cloudy cloudy
299,Nosepass, rock ," Rock Throw, Spark, Rock Blast, Rock Slide, Thunderbolt,",102.0,82.0,215.0,1123,1137,Hoenn,rock,,partly cloudy,,partly cloudy 
300,Skitty, normal ," Feint Attack, Tackle, Dig, Disarming Voice, Wild Charge,",137.0,84.0,79.0,835,845,Hoenn,normal,,partly cloudy,,partly cloudy 
301,Delcatty, normal ," Feint Attack, Zen Headbutt, Charm, Play Rough, Disarming Voice, Wild Charge,",172.0,132.0,127.0,1691,1711,Hoenn,normal,,partly cloudy,,partly cloudy 
302,Mega Sableye, dark  ghost ," Shadow Claw, Feint Attack, Power Gem, Foul Play, Shadow Sneak,",137.0,151.0,216.0,2196,2222,Hoenn,dark,ghost,fog,fog,fog fog
302,Sableye, dark  ghost ," Shadow Claw, Feint Attack, Power Gem, Foul Play, Shadow Sneak,",137.0,141.0,136.0,1668,1688,Hoenn,dark,ghost,fog,fog,fog fog
303,Mawile, steel  fairy ," Bite, Astonish, Ice Fang, Fire Fang, Ice Fang, Play Rough, Vice Grip, Iron Head, Power-Up Punch,",137.0,155.0,141.0,1848,1870,Hoenn,steel,fairy,snow,cloudy,snow cloudy
303,Mega Mawile, steel  fairy ," Bite, Astonish, Ice Fang, Fire Fang, Ice Fang, Play Rough, Vice Grip, Iron Head, Power-Up Punch,",137.0,188.0,217.0,2691,2723,Hoenn,steel,fairy,snow,cloudy,snow cloudy
304,Aron, steel  rock ," Tackle, Metal Claw, Iron Head, Rock Tomb, Body Slam,",137.0,121.0,141.0,1478,1496,Hoenn,steel,rock,snow,partly cloudy,snow partly cloudy
305,Lairon, steel  rock ," Metal Claw, Iron Tail, Body Slam, Rock Slide, Heavy Slam, Rock Tomb,",155.0,158.0,198.0,2324,2352,Hoenn,steel,rock,snow,partly cloudy,snow partly cloudy
306,Mega Aggron, steel ," Dragon Tail, Iron Tail, Smack Down, Thunder, Stone Edge, Heavy Slam, Rock Tomb,",172.0,247.0,331.0,4705,4761,Hoenn,steel,,snow,,snow 
306,Aggron, steel  rock ," Dragon Tail, Iron Tail, Smack Down, Thunder, Stone Edge, Heavy Slam, Rock Tomb,",172.0,198.0,257.0,3391,3432,Hoenn,steel,rock,snow,partly cloudy,snow partly cloudy
307,Meditite, fighting  psychic ," Confusion, Rock Smash, Ice Punch, Psyshock, Low Sweep,",102.0,78.0,107.0,784,793,Hoenn,fighting,psychic,cloudy,windy,cloudy windy
308,Medicham, fighting  psychic ," Psycho Cut, Counter, Ice Punch, Psychic, Dynamic Punch, Power-Up Punch,",155.0,121.0,152.0,1618,1637,Hoenn,fighting,psychic,cloudy,windy,cloudy windy
308,Mega Medicham, fighting  psychic ," Psycho Cut, Counter, Ice Punch, Psychic, Dynamic Punch, Power-Up Punch,",155.0,205.0,179.0,2820,2854,Hoenn,fighting,psychic,cloudy,windy,cloudy windy
309,Electrike, electric ," Quick Attack, Spark, Thunderbolt, Discharge, Swift,",120.0,123.0,78.0,1091,1104,Hoenn,electric,,rain,,rain 
310,Manectric, electric ," Snarl, Charge Beam, Thunder Fang, Thunder, Wild Charge, Flame Burst, Overheat,",172.0,215.0,127.0,2646,2677,Hoenn,electric,,rain,,rain 
310,Mega Manectric, electric ," Snarl, Charge Beam, Thunder Fang, Thunder, Wild Charge, Flame Burst, Overheat,",172.0,286.0,179.0,4048,4096,Hoenn,electric,,rain,,rain 
311,Plusle, electric ," Spark, Quick Attack, Thunderbolt, Discharge, Swift, Grass Knot,",155.0,167.0,129.0,2010,2034,Hoenn,electric,,rain,,rain 
312,Minun, electric ," Spark, Quick Attack, Thunderbolt, Discharge, Swift, Grass Knot,",155.0,147.0,150.0,1915,1938,Hoenn,electric,,rain,,rain 
313,Volbeat, bug ," Struggle Bug, Tackle, Signal Beam, Bug Buzz, Thunderbolt,",163.0,143.0,166.0,2002,2026,Hoenn,bug,,rain,,rain 
314,Illumise, bug ," Struggle Bug, Tackle, Silver Wind, Bug Buzz, Dazzling Gleam,",163.0,143.0,166.0,2002,2026,Hoenn,bug,,rain,,rain 
315,Roselia, grass  poison ," Poison Jab, Razor Leaf, Petal Blizzard, Sludge Bomb, Dazzling Gleam,",137.0,186.0,131.0,2114,2139,Hoenn,grass,poison,sunny/clear,cloudy,sunny/clear cloudy
316,Gulpin, poison ," Pound, Rock Smash, Sludge, Gunk Shot, Ice Beam,",172.0,80.0,99.0,979,991,Hoenn,poison,,cloudy,,cloudy 
317,Swalot, poison ," Rock Smash, Infestation, Gunk Shot, Sludge Bomb, Ice Beam, Acid Spray,",225.0,140.0,159.0,2236,2263,Hoenn,poison,,cloudy,,cloudy 
318,Carvanha, water  dark ," Bite, Snarl, Aqua Jet, Crunch, Poison Fang,",128.0,171.0,39.0,1154,1167,Hoenn,water,dark,rain,fog,rain fog
319,Sharpedo, water  dark ," Bite, Waterfall, Hydro Pump, Crunch, Poison Fang,",172.0,243.0,83.0,2466,2495,Hoenn,water,dark,rain,fog,rain fog
319,Mega Sharpedo, water  dark ," Bite, Waterfall, Hydro Pump, Crunch, Poison Fang,",172.0,289.0,144.0,3701,3745,Hoenn,water,dark,rain,fog,rain fog
320,Wailmer, water ," Splash, Water Gun, Heavy Slam, Water Pulse, Body Slam,",277.0,136.0,68.0,1659,1679,Hoenn,water,,rain,,rain 
321,Wailord, water ," Zen Headbutt, Water Gun, Surf, Blizzard, Hyper Beam,",347.0,175.0,87.0,2578,2608,Hoenn,water,,rain,,rain 
322,Numel, fire  ground ," Ember, Tackle, Bulldoze, Heat Wave, Stomp,",155.0,119.0,79.0,1196,1210,Hoenn,fire,ground,sunny/clear,sunny/clear,sunny/clear sunny/clear
323,Camerupt, fire  ground ," Ember, Rock Smash, Earthquake, Overheat, Solar Beam, Earth Power,",172.0,194.0,136.0,2479,2509,Hoenn,fire,ground,sunny/clear,sunny/clear,sunny/clear sunny/clear
323,Mega Camerupt, fire  ground ," Ember, Rock Smash, Earthquake, Overheat, Solar Beam, Earth Power,",172.0,253.0,183.0,3641,3684,Hoenn,fire,ground,sunny/clear,sunny/clear,sunny/clear sunny/clear
324,Torkoal, fire ," Fire Spin, Ember, Overheat, Solar Beam, Earthquake,",172.0,151.0,203.0,2366,2394,Hoenn,fire,,sunny/clear,,sunny/clear 
325,Spoink, psychic ," Splash, Zen Headbutt, Psybeam, Shadow Ball, Mirror Coat,",155.0,125.0,122.0,1508,1526,Hoenn,psychic,,windy,,windy 
326,Grumpig, psychic ," Charge Beam, Extrasensory, Psychic, Shadow Ball, Mirror Coat,",190.0,171.0,188.0,2679,2711,Hoenn,psychic,,windy,,windy 
327,Spinda, normal ," Sucker Punch, Psycho Cut, Dig, Rock Tomb, Icy Wind,",155.0,116.0,116.0,1380,1396,Hoenn,normal,,partly cloudy,,partly cloudy 
328,Trapinch, ground ," Mud Shot, Struggle Bug, Sand Tomb, Dig, Crunch,",128.0,162.0,78.0,1441,1458,Hoenn,ground,,sunny/clear,,sunny/clear 
329,Vibrava, ground  dragon ," Mud Shot, Dragon Breath, Sand Tomb, Bulldoze, Bug Buzz,",137.0,134.0,99.0,1384,1401,Hoenn,ground,dragon,sunny/clear,windy,sunny/clear windy
330,Flygon, ground  dragon ," Mud Shot, Dragon Tail, Earthquake, Dragon Claw, Stone Edge,",190.0,205.0,168.0,3008,3044,Hoenn,ground,dragon,sunny/clear,windy,sunny/clear windy
331,Cacnea, grass ," Poison Sting, Sucker Punch, Grass Knot, Brick Break, Seed Bomb, Payback,",137.0,156.0,74.0,1404,1421,Hoenn,grass,,sunny/clear,,sunny/clear 
332,Cacturne, grass  dark ," Poison Jab, Sucker Punch, Dark Pulse, Dynamic Punch, Grass Knot, Payback,",172.0,221.0,115.0,2598,2629,Hoenn,grass,dark,sunny/clear,fog,sunny/clear fog
333,Swablu, normal  flying ," Peck, Astonish, Disarming Voice, Aerial Ace, Ice Beam,",128.0,76.0,132.0,931,942,Hoenn,normal,flying,partly cloudy,windy,partly cloudy windy
334,Mega Altaria, dragon  fairy ," Peck, Dragon Breath, Sky Attack, Dazzling Gleam, Dragon Pulse,",181.0,222.0,218.0,3576,3618,Hoenn,dragon,fairy,windy,cloudy,windy cloudy
334,Altaria, dragon  flying ," Peck, Dragon Breath, Sky Attack, Dazzling Gleam, Dragon Pulse,",181.0,141.0,201.0,2266,2293,Hoenn,dragon,flying,windy,windy,windy windy
335,Zangoose, normal ," Fury Cutter, Shadow Claw, Close Combat, Night Slash, Dig,",177.0,222.0,124.0,2733,2766,Hoenn,normal,,partly cloudy,,partly cloudy 
336,Seviper, poison ," Poison Jab, Iron Tail, Poison Fang, Crunch, Wrap,",177.0,196.0,118.0,2380,2409,Hoenn,poison,,cloudy,,cloudy 
337,Lunatone, rock  psychic ," Rock Throw, Confusion, Psychic, Rock Slide, Moonblast,",207.0,178.0,153.0,2631,2663,Hoenn,rock,psychic,partly cloudy,windy,partly cloudy windy
338,Solrock, rock  psychic ," Rock Throw, Confusion, Psychic, Rock Slide, Solar Beam,",207.0,178.0,153.0,2631,2663,Hoenn,rock,psychic,partly cloudy,windy,partly cloudy windy
339,Barboach, water  ground ," Water Gun, Mud Shot, Aqua Tail, Ice Beam, Mud Bomb,",137.0,93.0,82.0,925,937,Hoenn,water,ground,rain,sunny/clear,rain sunny/clear
340,Whiscash, water  ground ," Water Gun, Mud Shot, Water Pulse, Blizzard, Mud Bomb,",242.0,151.0,141.0,2346,2374,Hoenn,water,ground,rain,sunny/clear,rain sunny/clear
341,Corphish, water ," Bubble, Rock Smash, Vice Grip, Bubble Beam, Aqua Jet,",125.0,141.0,99.0,1391,1408,Hoenn,water,,rain,,rain 
342,Crawdaunt, water  dark ," Waterfall, Snarl, Vice Grip, Bubble Beam, Night Slash, Crabhammer,",160.0,224.0,142.0,2797,2830,Hoenn,water,dark,rain,fog,rain fog
343,Baltoy, ground  psychic ," Confusion, Extrasensory, Gyro Ball, Psybeam, Dig,",120.0,77.0,124.0,889,900,Hoenn,ground,psychic,sunny/clear,windy,sunny/clear windy
344,Claydol, ground  psychic ," Extrasensory, Confusion, Mud Slap, Gyro Ball, Psychic, Earthquake, Earth Power, Ice Beam, Shadow Ball, Rock Tomb,",155.0,140.0,229.0,2228,2255,Hoenn,ground,psychic,sunny/clear,windy,sunny/clear windy
345,Lileep, rock  grass ," Acid, Infestation, Grass Knot, Mirror Coat, Ancient Power,",165.0,105.0,150.0,1460,1477,Hoenn,rock,grass,partly cloudy,sunny/clear,partly cloudy sunny/clear
